,id,username,danceability,duration_ms,instrumentalness,affinity
46,Hair claim,Stephanie Ross,0.9486170515822052,0.8916070454606541,0.8923657773272724,1.1478134321864835
47,Week data,Stephanie Ross,1.037852884485979,0.8699678227138713,1.0638517443408515,0.9975147606431362
48,Half most card,Stephanie Ross,0.8914995400030246,1.0019950547379912,1.1110117050125914,1.1725042876632923
49,Day question,Stephanie Ross,0.9901490550345802,0.9964616498392294,0.9783769543960227,1.2085204517069217
50,Medical none,Stephanie Ross,1.1973174938096582,0.9661058353682889,0.9591093749117672,1.077208374667404
51,Eat everything,Stephanie Ross,1.103080041363443,0.8659879223574735,0.9902413357891799,1.0555789647242917
52,Order raise,Stephanie Ross,1.01134796764505,1.0464009640568774,0.9665435079009411,0.8575705138665398
53,Performance,Stephanie Ross,1.1905316782719266,1.1020384912949497,1.1094013875123183,0.8927161869449894
54,Degree,Stephanie Ross,0.9770902388793548,0.8675859687226994,1.0620109454470472,1.072460242362555
55,Long deal born,Stephanie Ross,1.084190457997256,1.1377017188094145,1.103081729855443,1.040426970311279
56,Control green,Stephanie Ross,0.9153096392624285,1.1901311205273473,1.005633020962618,0.9363218266374571
57,Why question,Stephanie Ross,1.119085562904079,1.003910363898877,1.0456493148135748,0.9800590550925289
58,Must me walk,Stephanie Ross,0.7834614686164421,1.0522010763501757,1.04490741905631,1.0062849952070454
59,Politics none,Stephanie Ross,1.006877998072054,0.9996374275244582,0.8262784204475893,0.7818604330719148
60,Trouble four,Stephanie Ross,0.8997044758656721,1.1595494981156362,1.1307543174477221,0.9350534842526279
61,While spend,Stephanie Ross,0.9459989562186745,1.1904320923191463,0.8691644838790242,0.9601151101281977
62,Later bed be,Stephanie Ross,0.995781725848105,0.9581427451784827,0.7813722726717119,0.8999886625829043
63,Civil standard,Stephanie Ross,1.0012593307447337,0.8495479385216793,1.1261008285970937,1.2474130145668885
64,Usually,Stephanie Ross,1.2120841038164574,1.0389454319634217,0.9263663308228037,0.7868314997519488
65,Put model,Stephanie Ross,1.06647591770566,0.9527247557641954,1.0866620799233337,0.9515681479001046
66,Around,Stephanie Ross,1.0428400022744648,1.0781412057563005,1.0373819700694746,0.9553905570764737
67,Across just,Stephanie Ross,1.0094208652966716,0.9769440066891497,1.0232680894068067,0.9067735861326168
68,Early,Stephanie Ross,0.9298746635258892,1.0222709795040115,0.8866531618008986,0.9279455987901236
69,Public the,Stephanie Ross,0.8734664017334507,0.968799733612886,0.9876256432878557,0.9755004225697204
70,Mean exactly,Stephanie Ross,0.9430699145104575,1.2105734792818472,0.9390782703586052,1.0500936661228972
71,Put recognize,Stephanie Ross,1.0766429859615456,1.071281599228167,1.0196348973070877,0.9054381021323066
72,Human war,Stephanie Ross,0.9390461715953355,1.1532568091200037,0.8910964384687529,1.0449742634122077
73,All could safe,Stephanie Ross,0.8704063926115837,0.8118930043994899,1.1300992508764773,1.1872661618758389
74,Whether find,Stephanie Ross,0.8373517258365266,1.02662311979617,0.8336666087047957,0.8599320341430182
75,Again teach,Stephanie Ross,1.1061947299256565,0.8886729454422391,1.0732090849845153,1.0407092788414012
76,Late same with,Stephanie Ross,1.092595665657583,0.8963956345466388,0.9572200034740743,0.9812657285265657
77,Make,Stephanie Ross,0.9029166906977653,1.1785404652752336,0.9012803106008203,1.0079459166395734
78,Course late,Stephanie Ross,0.841416928569709,0.8650350943575793,0.8461195175405996,0.9707874532401205
79,Begin,Stephanie Ross,1.106259357082676,0.9050695119032768,1.0378932935982923,0.9966808645442604
80,Event amount,Stephanie Ross,0.9141861246367796,0.9254782888573021,1.0368959863351945,0.956037766104538
81,She father,Stephanie Ross,0.9855535174135108,0.8546887972094799,1.0303258617417832,0.9880005896625539
82,Later see,Stephanie Ross,0.9282782988134591,0.9289193541048386,1.0184101207918197,0.9642430942581235
83,Pay no human,Stephanie Ross,1.0878791874274496,1.1244671825727317,0.9871443195151763,1.0684842635840033
84,Throughout how,Stephanie Ross,1.0890708971288015,1.0038256411961193,0.8303595518361011,0.9319877139099187
85,Modern hair,Stephanie Ross,1.0144195168901662,1.1029664659488299,0.9558633623365655,0.839536059781819
86,Something,Stephanie Ross,1.0450321962813904,0.8801744512178851,1.1027094421460584,0.8848980152116237
87,Note half how,Stephanie Ross,1.0202875797372575,1.0051714325546703,0.9363598899478672,0.9652830791506388
88,Fine no item,Stephanie Ross,0.9544625684667633,0.8526019543682314,0.8822626295621157,1.0969138297672596
89,Owner wind,Stephanie Ross,1.204309394275178,0.8861781312354946,0.9916495853632468,1.0217018677228542
90,Clearly argue,Stephanie Ross,1.0511274536153226,1.0768672335473477,0.9350000878259818,1.1063041030546037
91,Live return,Stephanie Ross,1.1028658961120414,0.9054116892830952,0.8688119082125553,1.1385697161691144
92,Box together,Stephanie Ross,0.9808991719966543,0.9046957247083516,1.1211999203846483,1.1596890775102437
93,Science animal,Stephanie Ross,1.0097105153119987,1.0135339119882765,1.0351666640900097,1.107758246922256
94,Couple,Stephanie Ross,1.0257001327748507,0.8997187647300098,0.9095490776283112,0.8683036251080911
95,Method what,Stephanie Ross,1.080083783080968,1.0182737520734988,0.9766954504287376,0.903140985497727
96,Picture arm,Stephanie Ross,1.0215400920335878,1.0422635987275315,0.8977226967291647,1.0770061512821651
97,Financial,Stephanie Ross,0.9350115188803096,0.937032457872761,0.8561708258042711,0.9983367083501709
98,Represent,Stephanie Ross,1.104149857337988,1.0060610833184045,1.07160864835861,0.9815859524728258
99,Important TV,Stephanie Ross,1.0009609233530596,1.056684238985008,1.1363119385834168,1.0948583499614293
100,Expert century,Stephanie Ross,1.0575738202537346,0.8484986528900647,0.9802672312107333,0.8811982971179932
101,Little task,Stephanie Ross,1.1330041367959771,1.0135995691091393,1.0673740178094295,1.0458920299799024
102,Better fly,Stephanie Ross,1.1229494735633783,1.023824854533235,0.8978517120252675,1.031335643454862
103,Board trial,Stephanie Ross,1.0303952224917392,0.9525898684999046,0.8975838064182708,1.172219723456447
104,Citizen soon,Stephanie Ross,1.0382807872221889,0.9998056046856013,0.9988223310862819,1.0471666644811608
105,Rather,Stephanie Ross,0.9715779540292943,0.9349613319693306,0.9099021210629619,1.0660788794028766
106,Talk discuss,Stephanie Ross,1.0556434813488893,1.0087328234087274,0.9768717225406597,1.1029255018088695
107,Source,Stephanie Ross,1.1247586239106195,1.045369254384193,0.9596312010874886,1.0895684140811372
108,Foreign,Stephanie Ross,1.0323269871262613,1.0408058111020868,0.8782076009607434,1.0268842680990369
109,Oil line read,Stephanie Ross,1.1323934597089758,0.9062314045068607,1.0910001160374208,0.9665750538393163
110,Science,Stephanie Ross,1.1869904987897844,0.8072181187552764,0.9181966956931282,1.034825534228012
111,Bank own,Stephanie Ross,1.032418177375519,0.8948049356747321,0.9671917528482105,1.0298503204552203
112,Minute,Stephanie Ross,1.0982452666812856,0.9681864036503033,1.1790756955534178,1.0976148084508814
113,Herself bad my,Stephanie Ross,1.1044983861335522,0.9782453215882023,1.1637829110028433,1.0433059153006823
114,Your buy,Stephanie Ross,0.8400969456676832,0.7496431431133357,0.9816463233756455,1.0343401497542146
115,Still major,Stephanie Ross,0.9477966026342419,1.1343298329326121,1.0867862038207465,1.0394730259250362
116,Over compare,Stephanie Ross,1.0025133907538706,1.120149931960329,1.1322389453990338,0.9746745214509045
117,Program member,Stephanie Ross,0.9870747091586383,0.9234689832789292,1.0754212213341792,0.9487317838179192
118,Great member,Stephanie Ross,1.0961633471431267,0.9466607941672616,1.064396320623768,1.2237386766003318
119,Throw number,Stephanie Ross,0.8377810294804382,0.9973477593679118,1.0241450344192387,0.7415012477903289
120,Bar word high,Stephanie Ross,1.0550318625146884,0.9544236511105636,0.9881513243067215,0.9692712687680207
121,Bag anyone,Stephanie Ross,1.0821300635470466,0.792010558663544,0.9157211924061536,0.9479439130676817
122,Evidence,Stephanie Ross,1.0742552519744348,0.8943557431340023,1.0446720880503335,1.0189134515520735
123,Avoid future,Stephanie Ross,0.9608092263615847,1.1822329028471086,0.9324403038811307,0.9220415945722312
124,Anyone cell,Stephanie Ross,1.0383702133978654,0.9377945467879105,1.0316021535938171,1.050086572667598
125,Next,Stephanie Ross,0.9037833171724111,0.906194553170032,0.9308997024941883,0.981691628614706
126,Increase court,Stephanie Ross,0.922640520861336,0.92534479892537,1.00936252777147,0.8103955347587235
127,History five,Stephanie Ross,1.05172896368325,0.8963952053826649,1.0283633716148026,1.0261481374039738
128,Decade tonight,Stephanie Ross,0.8444172722370404,0.8890924979835806,1.06147431358284,0.9420663116893658
129,Wide herself,Stephanie Ross,1.1176706599835546,1.1439731937889297,1.1010075500894134,0.932449597546606
130,South help,Stephanie Ross,0.9584853730589004,1.0448246497215383,1.0544979453476153,1.0585837603611261
131,Maintain,Stephanie Ross,0.9923921129242648,1.0131924230720137,1.1556311532422265,1.0159185223081206
132,Fight happy,Stephanie Ross,0.9161222773094934,1.0150473297880862,0.9821143483613978,1.0014972066198309
133,Good remember,Stephanie Ross,1.0998999978015644,1.026846209013291,1.04431732321494,0.9223648419597643
134,Same drug,Stephanie Ross,1.0744013465550193,1.0333013670473337,1.0608104591405596,1.1425550708126118
135,Reflect,Stephanie Ross,1.0302121029902855,0.762240660546667,1.01225044835535,0.8896398693280155
136,Black guy east,Stephanie Ross,0.9552618297216192,0.8714501388419295,0.9065706189261844,1.0703064880078503
137,Different cell,Stephanie Ross,0.9736152840430365,0.9017104920583382,0.9194065592746541,1.0504178704133103
138,Home night,Stephanie Ross,0.9773144499625722,1.0264133572047756,1.1719683602450175,1.0294745428083238
139,Fine so,Stephanie Ross,0.864545341827773,1.0363532524551056,1.0061135625246544,0.9102437773663011
140,Behavior stand,Stephanie Ross,0.917597093492012,1.167361414528378,0.9389752820872173,1.0540084706195025
141,Can pull great,Stephanie Ross,0.706528443933669,0.9962313830603166,1.2498460745167814,0.9622643903116102
142,Production,Stephanie Ross,0.8540104930268874,0.9914984659824204,1.1332330250666973,0.873053522999782
143,Former leave,Stephanie Ross,0.8478977866698744,0.8815475178406157,0.9235953889976622,1.2331639549865687
144,Well section,Stephanie Ross,1.135565220913013,1.0021010740666123,0.8558899000820623,0.7825729348955552
145,Economy,Stephanie Ross,0.9124552551594259,1.117758356882404,1.0365248397120541,0.8601161813181262
146,Evidence hope,Stephanie Ross,0.9719087741972844,1.0503644446082618,1.0817275991264557,0.9248353833521246
147,Physical trial,Stephanie Ross,1.0583967230861948,1.189781096007858,1.1017186577329863,1.0363877007669435
148,Full,Stephanie Ross,0.9709774840779141,0.9850212326626571,1.047843352264297,0.8617227311355633
149,Democratic,Stephanie Ross,1.1656524724788881,1.1592045330295693,1.0518604430618526,0.9990382578554037
150,Respond at,Alicia Patterson,0.9554404565711536,0.9601871118476127,1.1821376886641843,1.0270476376007833
151,Nation rate,Alicia Patterson,0.8921600824232302,1.0806119429834813,1.0707932456132967,0.9934963214403086
152,Environment,Alicia Patterson,0.9725707164034163,1.119033074791444,1.1915756853120405,0.9406242024445826
153,Itself camera,Alicia Patterson,1.1439062151615587,0.8627671587979935,0.9781256004364931,0.9272419042803193
154,Bill create,Alicia Patterson,0.9014489465482172,0.880809517869224,0.8705641847561354,1.0474343796729826
155,Industry arm,Alicia Patterson,1.0308693594634482,0.86639815055697,0.9003447177874571,0.897604982666257
156,Office after,Alicia Patterson,0.8444084405662629,1.1636844546787013,0.8718223641925735,0.9746002472532247
157,Glass reach,Alicia Patterson,0.9506206401837763,1.0407717760558333,0.8906116893253209,0.9227035756148161
158,Serious value,Alicia Patterson,1.0354864428565629,0.9484141423333268,1.0804011210331987,1.2502318916724313
159,Present story,Alicia Patterson,0.9409661071535428,0.947529711572915,0.8106941220515587,1.018217809680688
160,Travel art,Alicia Patterson,0.8606734716388053,0.9049346296346232,0.9352470836359038,0.9600988280995469
161,Building cold,Alicia Patterson,1.128482153260052,1.0205099597227807,1.0572319400290429,0.9376992129487521
162,Task rich its,Alicia Patterson,1.112502834452368,1.0978599030464045,0.9633909345641637,1.0148207650940633
163,Wrong cold,Alicia Patterson,0.8385432848722358,0.8975197337282499,1.00158177356244,0.9716939460231273
164,Pay attorney,Alicia Patterson,1.2090078194249911,1.069746250934608,1.107267338331353,1.0461022897376158
165,Look still,Alicia Patterson,0.9971197598962677,0.9796275338798148,1.0977920806346462,1.1334348319034298
166,Natural simple,Alicia Patterson,1.2056200047874075,0.9087204842119383,1.0071707810590362,0.9041431134313774
167,Rich writer,Alicia Patterson,0.9087888687749286,1.237701921003614,1.0929065565088671,0.846367337583636
168,Stage evidence,Alicia Patterson,0.9915673684203286,0.9540875296058066,1.122417861544465,1.0113566966506258
169,Us fund,Alicia Patterson,0.8436878674003049,0.9513056771230858,1.0868698188659527,0.9738497336901478
170,Moment very,Alicia Patterson,1.1680025985203781,0.9686086047801982,1.0117631464336325,1.1399430677587812
171,Of everyone,Alicia Patterson,1.081779868140925,1.1260552907623749,0.7961160436826888,1.0816187463141154
172,Score beyond,Alicia Patterson,0.9714523689346658,1.092467910689885,0.9453503017745543,0.9724263815745277
173,Suggest one,Alicia Patterson,1.0157453251872508,1.0090029856370821,0.914578573448747,1.039011648477632
174,Team the,Alicia Patterson,0.9859858331264006,0.994036611216582,1.069124457355475,1.0250313022465405
175,By detail,Alicia Patterson,1.0412591355069947,0.9960145731689776,0.9467731385883844,1.0198919460418596
176,From risk,Alicia Patterson,1.0173824604623087,0.9615632183675091,0.9622678049120302,0.9329800855603337
177,Already,Alicia Patterson,0.978431765169933,1.0351191913053142,1.0437379264925422,0.9723867671828577
178,Without later,Alicia Patterson,1.1357597346691188,0.9584959610305543,1.2054691598181473,1.0317223417524737
179,Same require,Alicia Patterson,1.0081520551032097,1.1344660369489374,1.0440814554057742,0.9521444817735849
180,Official cell,Alicia Patterson,0.9300282082369784,1.025400935775511,0.8961761719961396,0.9149501255918626
181,Pressure,Alicia Patterson,1.1632630955824546,0.9413720949221036,1.0532766167809477,1.0184079931863212
182,People,Alicia Patterson,0.9102813167497938,1.0338229196506945,1.0730739823995943,0.9526968663719899
183,Produce father,Alicia Patterson,1.075297286472903,1.0790592989437227,1.164014699583921,1.0982405944464722
184,Movie bar,Alicia Patterson,1.1213525678515388,1.0831131299837733,1.0441237894575146,1.0025865225333797
185,Weight read,Alicia Patterson,0.9556087591574267,1.1324300331894661,0.8679861094667127,0.9827546537885284
186,Establish,Alicia Patterson,1.0052727747258816,1.0348742738563244,1.1355270937525743,0.9882345707912489
187,Trip board,Alicia Patterson,0.8558181394034917,0.9723397169214125,1.0627500669406447,0.9090177664460282
188,What yard,Alicia Patterson,1.103659308649581,0.9830906760818172,0.9747581284988122,0.8854083136367636
189,Fire,Alicia Patterson,0.9223015714229196,1.0061902171727668,1.1227638104240576,0.9041354416241709
190,Cut very see,Alicia Patterson,1.000320220708644,1.0894422717595473,1.0162907187642078,0.925323429729481
191,Partner able,Alicia Patterson,0.9496097736060161,1.1108075157700235,1.1154545241130787,0.9509938755530268
192,Quite specific,Alicia Patterson,1.1025613130021878,0.8707233926136262,0.9920264978631341,0.8976117987874085
193,How consider,Alicia Patterson,0.9939630630616026,1.0229800342233233,0.8927006530054389,0.8613883738450382
194,Take,Alicia Patterson,1.033548276062077,0.9858744368513083,1.0428888601596076,1.0055415228610194
195,Thank provide,Alicia Patterson,0.9799556203031656,1.1504281008573152,1.1085186655648012,0.8407361698121619
196,Sure network,Alicia Patterson,1.1235538251415937,0.8857769734719244,1.002510439883473,0.9580729985909346
197,There study,Alicia Patterson,0.9718505579465592,1.0212863614761118,1.149578099512503,1.0799624413922038
198,Chance letter,Alicia Patterson,0.9923982052350253,1.079150060885552,1.192283838019764,0.882122727232093
199,Meet think,Alicia Patterson,0.9800038184276236,1.0567068340097494,1.1069065590916005,1.0552912324508352
200,Turn chair,Alicia Patterson,0.98083649262392,0.8196165350540203,1.0836725577103592,1.0428840828808534
201,View issue,Alicia Patterson,0.97548518639684,1.0464300336103947,1.1452074932333156,1.1592856652023618
202,Nothing,Alicia Patterson,0.8089761193552565,1.0972397917788208,0.9643577304555078,0.9038241568078748
203,Staff rock,Alicia Patterson,0.8007119601967435,0.9749009865449403,1.1568060301877217,0.938366488527508
204,Interview,Alicia Patterson,0.8571041164243673,1.1713953281514007,0.8901635700611028,0.8329406530119129
205,Kid budget,Alicia Patterson,0.9871049017369872,0.9902846333234507,0.9201607175858315,1.1071515247961703
206,Light activity,Alicia Patterson,0.9991149988375084,1.1779642491450213,0.8582646933321041,1.1843015541116018
207,Attorney,Alicia Patterson,0.9802970619460951,1.2225571674791726,0.9093692126748283,0.9124997547354613
208,Clearly,Alicia Patterson,0.9840644885144751,0.9049925132953313,0.926562794468016,0.9216935275830337
209,East Mr law,Alicia Patterson,1.1362512858118416,1.0631267797675343,1.012183096236931,1.061185600378994
210,Everybody at,Alicia Patterson,1.030217635433378,0.7564686280759392,0.9012259719069262,1.0083690896398527
211,Miss determine,Alicia Patterson,0.9756020772870955,0.979309949671764,1.0100106100759343,1.0586883541942596
212,Should,Alicia Patterson,0.9421753821079818,1.0526458549507822,1.0770654205593646,1.0966025345713581
213,Still price,Alicia Patterson,1.1140218576286465,1.1250017933705774,1.0176193446643649,1.1190358860271208
214,Maybe card,Alicia Patterson,1.0828891928498314,1.0755235756145778,0.9361271769158841,1.1146533618375665
215,Yet painting,Alicia Patterson,1.0154635592714083,1.1078755027876972,0.8813244006100256,0.9904627516607809
216,Main last,Alicia Patterson,1.3003432318462083,0.9886606092957183,0.9855464621120057,0.8691196538664275
217,Not land,Alicia Patterson,0.8750530625902161,1.1066907256656204,1.0936112874212998,1.0712156394501973
218,Article ask,Alicia Patterson,0.8981728881576696,1.0219664578324834,0.9325304040638804,1.0814956453629814
219,Now boy,Alicia Patterson,1.0826628508616676,0.8790800224205494,1.003723926657359,0.9762828524090807
220,Since field,Alicia Patterson,0.8555487114961623,0.97772587749074,1.01566410377993,0.8145940601139232
221,Community,Alicia Patterson,1.0701984387963075,1.1639198409053808,1.1407251751775171,0.9523525738151232
222,Have until,Alicia Patterson,1.0492334739870874,0.9012573676814406,0.9693477903097416,1.0386716868971275
223,Bring spend,Alicia Patterson,1.252140413001464,0.7571843439648545,0.9995335361291642,1.1234168963071907
224,Lose agree,Alicia Patterson,0.9201791269020517,1.221384907282741,1.0361199472613432,1.1480704783722797
225,Whose small,Alicia Patterson,0.9606207740614556,0.9584247261419925,1.2119963722048692,1.0619672308268058
226,Report here,Alicia Patterson,0.9386203263830736,0.9049466660177166,1.0809532107092505,1.0032507715281513
227,Actually,Alicia Patterson,1.1003962878356552,1.0061985121095898,1.0378125971902243,0.8065420815833766
228,Culture,Alicia Patterson,1.004037591759194,0.9988621407085825,1.0488711858346347,1.1201493349798566
229,Season order,Alicia Patterson,1.0682408040230487,1.0650289695449247,0.9584743862194671,1.2083203501550344
230,Everything,Alicia Patterson,0.9508954771674973,1.0812241059735297,0.9880199652158772,0.9847173121765566
231,Light his nor,Alicia Patterson,0.9201302812372538,1.0594899735971317,0.9070266999693227,0.9930657657047067
232,Enjoy assume,Alicia Patterson,1.0408753384464078,1.0081577846468126,0.9996421734388566,0.9786161568504861
233,Do consumer,Alicia Patterson,1.0782802246814926,0.9813929989452197,1.0595846717736301,0.9433885432726491
234,Question,Alicia Patterson,1.07397118779901,1.1639798299713435,1.0411594760724894,0.9043548582889824
235,Tax generation,Alicia Patterson,0.9814366003559107,1.0532191761617653,0.9411623883100094,1.1611596979967882
236,Throw thousand,Alicia Patterson,1.0304323281035854,0.8151059172651492,1.053608288975656,1.00295200320545
237,Raise finally,Alicia Patterson,1.0569991748433027,1.186721355142879,1.0766741844369256,1.046893508452257
238,Capital line,Alicia Patterson,0.9426725704078335,0.9536244721062672,0.964812459189095,1.0615096642040727
239,Sport owner,Alicia Patterson,1.0189388891811113,0.9938780538515846,1.1093561038883357,0.931608990749123
240,Yeah safe as,Alicia Patterson,0.9785302844334495,0.9790451829515129,1.1742448620869252,0.9378362658610602
241,Hour part,Alicia Patterson,0.8732317070783908,1.0816397097090087,0.8766532334445073,0.9064289335142867
242,Prepare,Alicia Patterson,1.0531963332671406,1.135173540869674,0.8861827199457758,1.0781361398594211
243,Onto case,Alicia Patterson,1.039938199214344,1.061991849985314,1.0853975374197116,0.9296345986887304
244,Night wind,Alicia Patterson,0.9543265324133872,0.950067407761753,1.0736222380254608,1.1433501997238422
245,Ago argue,Alicia Patterson,1.0529827850212123,0.8558840328124439,1.1632526592097625,0.8477662119121532
246,Democrat form,Alicia Patterson,0.9891842239932979,0.9831944077773526,0.9871635065523681,1.0445237838444246
247,Prove activity,Alicia Patterson,1.068736976467687,0.9131645195955158,0.959816818741773,1.065516505925769
248,Ago career,Alicia Patterson,0.9436635987953064,1.0153147596199048,0.9599595717316287,1.025623355064102
249,Share water,Alicia Patterson,1.059183926948813,0.9134231403688365,1.0254485761629468,1.016300394953451
250,Country,Alicia Patterson,1.0509111484185025,0.9685375458484118,1.129341952811671,0.9844683808661369
251,According base,Alicia Patterson,0.9140839458254475,1.1167139294324693,0.8618255861592726,1.1064334880264115
252,Avoid reason,Alicia Patterson,1.111458594654518,0.8874393164753237,0.833667012726194,0.9452511867839928
253,Country pick,Alicia Patterson,1.1874085204730835,0.9435268763508816,1.1243381274276072,0.8986737296014
254,Final popular,Alicia Patterson,0.7717855344735066,0.9416831051689372,1.0272078543938894,1.0220608431616234
255,Minute mean,Alicia Patterson,0.8614982533371219,1.1433720223814832,0.8685509228999062,0.9994765725333743
256,Large receive,Alicia Patterson,1.0746072040705812,0.8875597143740226,0.9557893117792402,1.0654653047182616
257,Company avoid,Alicia Patterson,1.061078592247481,1.02607554808403,0.9854948527660032,1.2252380790983297
258,Explain choice,Alicia Patterson,0.773732297615713,1.0490952632483406,0.9160178820639083,1.2164838516976781
259,Show fast food,Alicia Patterson,0.9596674166522972,1.0426398321605792,1.148865942973209,0.9498727034255984
260,Need medical,Alicia Patterson,0.921909355191112,1.1136239454757548,1.0445970876001913,1.0517849487040216
261,Campaign care,Alicia Patterson,0.9921320069115777,1.1405352799636381,1.2206602103187598,0.9583841531535322
262,Chance win,Alicia Patterson,1.104938369854636,1.058728766996465,1.0571989389874639,0.8559946591127907
263,Suggest glass,Alicia Patterson,0.9951658212599326,0.9504745794658445,1.11224767447587,0.9914951568122885
264,Factor field,Alicia Patterson,0.8282199649905942,0.9779184558355737,1.0849049022370012,0.8759899800967755
265,Particularly,Alicia Patterson,0.7976298500469481,0.9929282162943045,1.0437376976302324,0.9752636503688714
266,Court,Alicia Patterson,1.0270943252640499,0.9370417306571563,1.0286111185120608,0.9450747189494344
267,Human through,Alicia Patterson,0.9934194479903465,1.2000668870159015,0.8251113467534266,0.9718588911371424
268,Fly none,Alicia Patterson,1.0370972471690758,0.9292781632031379,0.9668729379480308,0.9275568784698447
269,Moment fly,Alicia Patterson,0.9504105968844105,0.7814234941528099,1.2677052241948572,0.9604783969875298
270,Address,Alicia Patterson,1.0724985382950307,0.8400745384208874,0.9489355406968302,1.1045057640084806
